id,is_callcenter
78446,0.9048200180726743
78447,0.9061608824499575
78448,0.19438110528508393
78449,0.08071604501895704
78450,0.009686684378223627
78451,0.16665503013643285
78452,0.0033353739937527953
78453,0.9299602739823983
78454,0.5632484580389537
78455,0.5896166709527548
78456,0.5295862808261341
78457,0.38528462555170184
78458,0.04072254089686833
78459,0.6034436992559093
78460,0.003017952450402919
78461,0.7828834442837397
78462,0.034050096505605906
78463,0.017568801863838496
78464,0.4033350240061295
78465,0.06445724548089196
78466,0.5769538186950525
78467,0.7215356275280216
78468,0.6387635622148229
78469,0.0152612190317145
78470,0.005364176110410925
78471,0.6366645030395054
78472,0.8126480257130207
78473,0.9027530179054478
78474,0.005738903176719588
78475,0.2690468145942218
78476,0.024253768131542067
78477,0.27310019597816004
78478,0.05566542490084749
78479,0.4095171030302611
78480,0.08534051672057345
78481,0.023039615299975506
78482,0.7530598842827184
78483,0.0762122487867624
78484,0.8891146554022791
78485,0.005080480707892668
78486,0.22146216822160608
78487,0.0049201891200184615
78488,0.004461978222652105
78489,0.6079695359274738
78490,0.93395158764005
78491,0.007349295266281609
78492,0.007813201130377992
78493,0.9235366480084153
78494,0.3909075043927771
78495,0.259523950625894
78496,0.07385354190227186
78497,0.27400805794854366
78498,0.6776815942012111
78499,0.003163457319982227
78500,0.003163457319982227
78501,0.028003799638997278
78502,0.1777721687153507
78503,0.12265071288633866
78504,0.5409387974195792
78505,0.2033012625933442
78506,0.0378967636395198
78507,0.9210563279030559
78508,0.01264301893585316
78509,0.009133367983031777
78510,0.057642502121580494
78511,0.004167107621707137
78512,0.8548350003476433
78513,0.4547743607032053
78514,0.006385750133702039
78515,0.5648103641987963
78516,0.794826809940645
78517,0.004926189731466632
78518,0.0973759845625147
78519,0.003765829344783688
78520,0.010239795205294928
78521,0.5757552578122369
78522,0.8189277361155375
78523,0.029604227641886596
78524,0.1538626525606035
78525,0.20520118716755456
78526,0.029754691923438843
78527,0.3979219642556794
78528,0.8872509832285292
78529,0.01608997510328874
78530,0.8679128020465935
78531,0.8104787260997487
78532,0.464705134744386
78533,0.03633302187674518
78534,0.04334532584144527
78535,0.335413172411148
78536,0.03595021998757703
78537,0.011901813631512504
78538,0.048460519745546535
78539,0.02541566556345845
78540,0.16550992007318593
78541,0.015581296890215202
78542,0.10916570304653742
78543,0.09928339798148736
78544,0.6566035193084916
78545,0.2883698682622427
78546,0.0034145536549057506
78547,0.9613969446149976
78548,0.001196873919449319
78549,0.005329194397589191
78550,0.0051809816238977974
78551,0.6857494222823187
78552,0.6300518634133867
78553,0.2363519484077089
78554,0.6913877238191122
78555,0.04357776564896677
78556,0.0034245903684237996
78557,0.8152481505200102
78558,0.018963887439593378
78559,0.09492235631839932
78560,0.15320289066331835
78561,0.003632501887547191
78562,0.006794347259041427
78563,0.07949370113300758
78564,0.004581655355932336
78565,0.007904952235307017
78566,0.17686521370740876
78567,0.1218920658222581
78568,0.10126561387043624
78569,0.14334304727887986
78570,0.6717827596146846
78571,0.6770118018316682
78572,0.7307425094990723
78573,0.07061896870253004
78574,0.0045896706194334695
78575,0.009709058515601082
78576,0.013762856048472372
78577,0.10900618134082159
78578,0.030926474305781326
78579,0.01278499365779407
78580,0.7170821296702828
78581,0.05410595083403605
78582,0.027974437968137818
78583,0.04725109097586024
78584,0.037650323038264044
78585,0.007731576569002385
78586,0.16622130059578002
78587,0.002794873487975188
78588,0.5641408559634137
78589,0.42750736518362636
78590,0.22949708121925652
78591,0.8586910085854648
78592,0.7924702443328961
78593,0.01991005569498897
78594,0.6469563913184941
78595,0.0020069451711221434
78596,0.1278193591887919
78597,0.005036460008981998
78598,0.013036444624725118
78599,0.9221891146461473
78600,0.8141588090125655
78601,0.04243668264009134
78602,0.5757310836151052
78603,0.7599610530658104
78604,0.014696828191197709
78605,0.11653500713574164
78606,0.002091896930438417
78607,0.8112937425406916
78608,0.49301416560711137
78609,0.4318282601319967
78610,0.8488114554639429
78611,0.7104103836985792
78612,0.6954938248774264
78613,0.12642327706652082
78614,0.7317333314135183
78615,0.017882341920664756
78616,0.7583501862216278
78617,0.6529503112171519
78618,0.726881815851126
78619,0.3831915108465449
78620,0.026981328101758923
78621,0.9217991027653433
78622,0.8563617224378535
78623,0.48677047597298795
78624,0.23884315820929566
78625,0.005192887604309073
78626,0.08181859301266353
78627,0.685922281930335
78628,0.012403799899280301
78629,0.8994644279096419
78630,0.00332571661179282
78631,0.01361466544060547
78632,0.785207799529243
78633,0.699105999392339
78634,0.9030310745467975
78635,0.6363878591454506
78636,0.8908829370923568
78637,0.13906490152835868
78638,0.7944010948148356
78639,0.931777073499811
78640,0.4280241474089865
78641,0.010853230498669066
78642,0.03561064216639127
78643,0.004716421760329705
78644,0.04814505882185688
78645,0.464516229368227
78646,0.0041463665813446385
78647,0.018192228562464056
78648,0.11232506004757965
78649,0.7568934406345161
