id,is_callcenter
78446,0.8811521912651223
78447,0.8625082889653257
78448,0.15431886465312952
78449,0.06807808939124871
78450,0.011350132228322696
78451,0.1646021142936885
78452,0.010549979698128587
78453,0.9410987545584658
78454,0.5266745218682743
78455,0.7308366681333361
78456,0.600307764705024
78457,0.3966774902315813
78458,0.03249947571072363
78459,0.5583703082714832
78460,0.0012186601330670206
78461,0.6731136035840503
78462,0.020698119211025302
78463,0.01439792318115284
78464,0.2833026711568102
78465,0.04079471625332684
78466,0.4991638396556056
78467,0.7699077804413075
78468,0.40833851783756114
78469,0.02470993608428873
78470,0.010461087229271306
78471,0.6176707605541982
78472,0.7769387230556866
78473,0.9110057036709005
78474,0.002821870906195824
78475,0.3802832243074834
78476,0.030437716909930135
78477,0.11904930143835757
78478,0.09771934788482933
78479,0.3344740563921351
78480,0.10027909348296452
78481,0.02683105924965724
78482,0.8105391380934692
78483,0.14761518330847698
78484,0.5823938333194222
78485,0.006428877172305636
78486,0.258578698027755
78487,0.006469719237323405
78488,0.003940764746166173
78489,0.6699734004159126
78490,0.9096774489943444
78491,0.012405448509004827
78492,0.0228914032781104
78493,0.900200857017097
78494,0.49086335941052484
78495,0.28644702746508927
78496,0.1281496737400443
78497,0.42642407830734497
78498,0.7347239211888387
78499,0.01502594737264354
78500,0.016229242427170214
78501,0.04102118644165051
78502,0.2603420882938884
78503,0.15473976851053342
78504,0.5355905328870223
78505,0.2082384726015847
78506,0.037957989308121276
78507,0.9260759691687348
78508,0.012349954987608259
78509,0.011370061990934193
78510,0.0993990148723571
78511,0.004381011555316953
78512,0.74848153465973
78513,0.5381130799695195
78514,0.002916797779958753
78515,0.592718280033307
78516,0.675973928677481
78517,0.007971346305267527
78518,0.14660507171135626
78519,0.005544331933463467
78520,0.01967678083705511
78521,0.659981981409468
78522,0.8782580770838521
78523,0.02019997519279578
78524,0.14154439114178513
78525,0.17503981568608845
78526,0.026270738304235507
78527,0.5419450660643403
78528,0.8756462663850344
78529,0.010992867491040236
78530,0.8302521635882034
78531,0.8813330721703179
78532,0.6343971673067859
78533,0.02399913344851752
78534,0.06713220757405583
78535,0.17094214189500553
78536,0.026664406931779863
78537,0.024381855664170282
78538,0.0592736506693145
78539,0.04307163391992142
78540,0.16328749471823564
78541,0.016255042636732334
78542,0.15793243379888888
78543,0.13609011270310564
78544,0.7576879585995886
78545,0.34218084037468705
78546,0.008303490613522053
78547,0.954701209033632
78548,0.022336234938975512
78549,0.009528854356832435
78550,0.004629077688792943
78551,0.7408143398444849
78552,0.685714961635967
78553,0.33796440626167706
78554,0.744637160311707
78555,0.10301849855638373
78556,0.0016244821061723504
78557,0.836346760775727
78558,0.013397662796711946
78559,0.15830694952656538
78560,0.1670331300477217
78561,0.014452165310680875
78562,0.018630222695918287
78563,0.0670892536911683
78564,0.013704382504576595
78565,0.009654282257613049
78566,0.26888100411997007
78567,0.10103956980503873
78568,0.07219203816383513
78569,0.12118169174432811
78570,0.7278919464154526
78571,0.6699010766522657
78572,0.7251726637533875
78573,0.09858416755444004
78574,0.003535112048973423
78575,0.022452144743427948
78576,0.014008169050715745
78577,0.09138797707027668
78578,0.016181543179144893
78579,0.010827029048062793
78580,0.6752047531400606
78581,0.1247657692302514
78582,0.029799261993014307
78583,0.04154551482902856
78584,0.04832666295367004
78585,0.006743350844740529
78586,0.10378263521263043
78587,0.0053641245269181815
78588,0.5166770506144516
78589,0.3929556907466403
78590,0.16336726910722793
78591,0.8999045851451581
78592,0.8331929917997695
78593,0.043917603741537296
78594,0.7089278738862279
78595,0.002540860270342415
78596,0.14404405216268729
78597,0.013520325397163014
78598,0.011956077634548323
78599,0.9180269268653198
78600,0.7182352143080917
78601,0.04145366293997302
78602,0.640438216205879
78603,0.6920826123030507
78604,0.014316762885368135
78605,0.08902012227331638
78606,0.002846103152819154
78607,0.8322062213230309
78608,0.5952144780599243
78609,0.6273626194075139
78610,0.6720639328689733
78611,0.6082072680199081
78612,0.6078535286945899
78613,0.05522909121833178
78614,0.6902439172664401
78615,0.022565727963419154
78616,0.8051727608113565
78617,0.49538897302512397
78618,0.3526387109933247
78619,0.3273403903658363
78620,0.07790777446444117
78621,0.9302587912596407
78622,0.8140276933610608
78623,0.5317125104323954
78624,0.20472139981980297
78625,0.008401844334588945
78626,0.09047680043497817
78627,0.7395375568655278
78628,0.021606378361483745
78629,0.8788926736710925
78630,0.005587291171859534
78631,0.056421717164652725
78632,0.7332051238060133
78633,0.4982029611024304
78634,0.9011526353680401
78635,0.707111498555786
78636,0.8957959808930462
78637,0.2614507091689321
78638,0.7497372205603161
78639,0.943220280585987
78640,0.40301582533807156
78641,0.009091436414454312
78642,0.05645112949937126
78643,0.009312448059047199
78644,0.02736427190371374
78645,0.5696780865262907
78646,0.004587795849887742
78647,0.028558340282290092
78648,0.14145092829674522
78649,0.7823214802392051
78650,0.7824368516491096
78651,0.27105020626393317
78652,0.8091995113185442
78653,0.016583642579738215
78654,0.6388637656712697
78655,0.0069079863933572535
78656,0.7513252313404016
78657,0.3439721641487829
78658,0.034215689487294094
78659,0.009067706496603965
78660,0.20243966197507346
78661,0.016738785810434587
78662,0.6798217493767568
78663,0.8270921931871229
78664,0.15808254899296803
78665,0.0050635337181376625
78666,0.8581949410105512
78667,0.8913442045580531
78668,0.7910393243378128
78669,0.8915835273900122
78670,0.5219526109269939
78671,0.01436550147136715
78672,0.07461701713542378
78673,0.006686710690286424
78674,0.3209851085842863
78675,0.741027438886317
78676,0.015143256610273945
78677,0.7604870369628907
78678,0.18384016411817428
78679,0.5704334811552594
78680,0.749340605696226
78681,0.29270407227385886
78682,0.8753879395836401
78683,0.8583470080954111
78684,0.29598403682781255
78685,0.9687063062945496
78686,0.08158804237117769
78687,0.8167084158189395
78688,0.8475754430833906
78689,0.13963242194272735
78690,0.026498273220625986
78691,0.7118554900641664
78692,0.034996680216299716
78693,0.32258029241886294
78694,0.04602728106759008
78695,0.029743876612122157
78696,0.287370236085282
78697,0.07062477746960617
78698,0.24459729893846313
78699,0.018564292294349263
78700,0.8487977608143624
78701,0.03826122087133283
78702,0.7922770772589546
78703,0.8640833034249674
78704,0.005691480124843761
78705,0.008836606934213495
78706,0.02716989864720079
78707,0.0617302673936809
78708,0.008860109626604967
78709,0.20191081023387697
78710,0.1456737187875163
78711,0.8286453884078822
78712,0.14171709962954526
78713,0.24832683061728508
78714,0.7958523987145167
78715,0.03768698971348935
78716,0.013858294507949358
78717,0.03874425823747898
78718,0.8633808420931259
78719,0.1505990543085599
78720,0.6634013308106224
78721,0.07998053495137458
78722,0.09493397709193536
78723,0.005718371002191325
78724,0.017129775142704327
78725,0.0434468098645976
78726,0.025489349898641704
78727,0.45530914667060574
78728,0.8820051248064137
78729,0.82795646281137
78730,0.07859124372130748
78731,0.49241681257485204
78732,0.7337779727409373
78733,0.6043580669232763
78734,0.8280359732216427
78735,0.6752820794019281
78736,0.8550528895989069
78737,0.0042115978799443865
78738,0.7894646074210152
78739,0.013486520437108868
78740,0.05124038072861621
78741,0.003219028943549002
78742,0.7094965730231831
78743,0.03261758307885269
78744,0.6497123890940845
78745,0.2128545677531334
78746,0.13013224795533004
78747,0.45583015454039827
78748,0.010005965127337245
78749,0.5399199832048169
78750,0.6890813872544997
78751,0.9204819523865553
78752,0.004744010392122834
78753,0.027213967693302726
78754,0.029097058289932358
78755,0.2567949994259076
78756,0.34832626198531796
78757,0.7669286486963862
78758,0.06366129203623988
78759,0.8850931317801227
78760,0.1632188604808824
78761,0.36806812350379514
78762,0.006276024797206365
78763,0.005219693641382469
78764,0.2800309293814584
78765,0.8605830582249578
78766,0.8459396643921767
78767,0.012014479086305986
78768,0.17847059361691528
78769,0.8524902636233979
78770,0.07277281927423647
78771,0.2540709198087602
78772,0.025554100229638072
78773,0.8651213058792284
78774,0.8736072236502727
78775,0.10802202547956474
78776,0.00976634668176561
78777,0.4954261863367051
78778,0.5545095497761733
78779,0.9036774346967644
78780,0.2310032781473117
78781,0.7078485803224526
78782,0.8392643189784952
78783,0.9069020376711597
78784,0.010827258481363872
78785,0.8666170284657051
78786,0.003886319396447447
78787,0.020544562878574008
78788,0.5612112202314729
78789,0.00640934600154472
78790,0.7203405990404381
78791,0.12860652521325353
78792,0.39884094168398093
78793,0.6113333109594783
78794,0.23425413150183347
78795,0.026905231555453532
78796,0.0043417655922114344
78797,0.02473578514846011
78798,0.0754959477792741
78799,0.4654453160521942
78800,0.012812124381675479
78801,0.02259879894697599
78802,0.8360879097552232
78803,0.8370922927969867
78804,0.032735108176758204
78805,0.5080592971161283
78806,0.7399721110197633
78807,0.043174290596294435
78808,0.8868942785353305
78809,0.6809601088999808
78810,0.035558628655842944
78811,0.03721217563090064
78812,0.07297593857291447
78813,0.027743776721461638
78814,0.0743248119756882
78815,0.014403505761372944
78816,0.4180422066749827
78817,0.5584860544407766
78818,0.07613056561542661
78819,0.301170814145799
78820,0.03838324215664076
78821,0.8457206912365238
78822,0.6293031775536889
78823,0.8979437694765966
78824,0.03928131461544121
78825,0.021165690479351358
78826,0.07279906759756846
78827,0.0031251734965788243
78828,0.03386182951360077
78829,0.033411657473623596
